#### EXPORT DONNEES METEO POUR "SAINT-CHAMOND" (LAT/LON: 45.47365/4.52541)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2019-08-01,25,18,8,11,23,23,0,62,10,1020,34,25,13,18,116,122,116,0,1,12.4,météo correcte
2019-08-02,26,19,15,12,24,23,0.7,68,9.875,1017,38.75,26,13,19,176,116,116,0,1,14.5,météo favorable
2019-08-03,26,20,12,14,24,24,0,66,10,1017,17.75,26,14,20,116,116,116,0,1,14.5,météo favorable
2019-08-04,29,23,7,16,28,28,0,58,10,1016,7.125,30,14,23,116,116,116,0,1,14.5,météo favorable
2019-08-05,28,23,6,17,28,23,5.1,81,9.375,1016,34.25,29,19,23,116,116,176,0,1,12.4,météo favorable
2019-08-06,30,24,6,18,30,27,12.9,77,9,1016,82.125,31,19,24,386,176,263,0,1,9.2,météo défavorable
2019-08-07,22,18,13,18,18,22,24.1,94,8.75,1014,67.875,25,19,18,353,308,353,0,1,10.2,météo très défavorable
2019-08-08,27,21,8,15,26,24,0.8,75,9.875,1014,24.25,28,17,21,116,116,116,0,1,14.5,météo favorable
2019-08-09,32,26,17,20,31,29,0.3,57,9.875,1015,26.25,33,19,26,116,116,116,0,1,14.2,météo favorable
2019-08-10,25,18,6,17,23,24,20,95,8.625,1020,68.625,26,19,18,356,176,116,0,1,11.1,météo très défavorable
2019-08-11,24,11,9,15,24,11,8.7,96,9.125,1020,58.875,26,16,11,116,176,356,0,1,11.1,météo correcte
2019-08-12,21,16,8,12,20,17,3.8,86,7.375,1020,64.125,22,14,16,248,116,176,0,1,11.1,météo correcte
2019-08-13,19,13,17,10,18,17,0.1,84,9,1021,38.75,19,11,13,143,119,116,0,1,12.2,météo correcte
2019-08-14,22,15,10,9,20,20,0,62,10,1021,6.625,24,12,15,116,116,116,0,1,14.1,météo favorable
2019-08-15,24,19,12,15,23,22,0,63,10,1021,42,25,13,19,116,119,116,0,1,13.4,météo correcte
2019-08-16,24,17,6,11,22,23,0,74,9,1022,11,26,13,17,143,116,116,0,1,14.1,météo favorable
2019-08-17,30,23,11,15,28,28,0,48,10,1017,16.25,30,14,23,116,116,116,0,1,14,météo favorable
2019-08-18,30,23,14,16,29,28,7,71,9.375,1015,23,31,19,23,116,116,116,0,1,13.3,météo favorable
2019-08-19,20,17,7,17,18,19,26.9,97,8.375,1020,89.75,20,17,17,353,353,353,0,1,8.7,météo très défavorable
2019-08-20,13,11,6,10,13,11,52.1,98,5.375,1025,93.75,13,13,11,266,308,302,0,1,8.7,météo très défavorable
2019-08-21,21,13,13,7,19,18,0,82,6.25,1025,50.25,21,13,13,143,116,116,0,1,13.3,météo favorable
2019-08-22,24,16,8,10,22,21,0,77,10,1023,14.75,25,16,16,116,116,116,0,1,13.9,météo favorable
2019-08-23,26,18,6,11,24,25,0,70,10,1023,0.25,28,15,18,113,113,113,0,1,13.9,météo idéale
2019-08-24,29,22,6,14,27,27,0,60,10,1021,3.5,29,15,22,116,113,116,0,1,13.8,météo idéale
2019-08-25,29,23,8,15,28,27,0,59,10,1019,3.75,29,14,23,116,116,116,0,1,13.8,météo favorable
2019-08-26,28,23,8,16,28,26,0,60,10,1019,4.5,29,15,23,113,116,116,0,1,13.8,météo favorable
2019-08-27,28,23,7,17,28,26,0,58,9.75,1018,22,29,16,23,116,116,200,0,1,13.7,météo favorable
2019-08-28,28,22,5,15,28,23,3.1,70,9.75,1019,68.5,29,17,22,176,176,353,0,1,8.6,météo défavorable
2019-08-29,27,21,9,16,25,24,5.8,81,9.125,1021,48.375,28,18,21,356,116,176,0,1,12.1,météo favorable
2019-08-30,27,21,8,14,26,25,0,76,10,1022,5.875,28,17,21,116,116,116,0,1,13.2,météo favorable
2019-08-31,30,24,4,17,30,26,0.1,60,9.875,1019,20.25,30,16,24,116,116,116,0,1,11.6,météo favorable
2019-09-01,21,18,10,16,19,19,2.9,86,9.75,1018,54,23,16,18,116,176,176,0,1,7.8,météo favorable
2019-09-02,20,15,19,8,19,19,0,65,10,1022,22.875,22,9,14,116,116,116,0,1,11.6,météo favorable
2019-09-03,22,14,12,7,20,20,0,67,10,1024,2.875,24,9,13,113,116,116,0,1,11.6,météo favorable
2019-09-04,26,18,6,10,25,24,0,58,10,1023,2.125,26,11,18,116,113,116,0,1,11.6,météo idéale
2019-09-05,17,14,21,11,16,16,0.6,79,8.875,1022,54.625,19,10,12,116,176,116,0,1,10.3,météo correcte
2019-09-06,18,12,19,5,17,17,0.4,76,8,1022,62.5,18,8,10,143,119,116,0,1,9.1,météo correcte
2019-09-07,19,13,14,6,18,17,0.1,61,10,1022,32,19,8,12,116,116,176,0,1,10.3,météo favorable
2019-09-08,15,11,19,7,14,14,2.8,78,6.875,1021,49.375,15,9,10,143,176,176,0,1,7.8,météo correcte
2019-09-09,17,11,6,4,17,15,0,71,8,1021,35.5,17,6,11,143,116,116,0,1,10.3,météo correcte
2019-09-10,17,11,9,8,15,16,5,80,7.5,1018,74.625,18,9,11,116,296,263,0,1,6.4,météo défavorable
2019-09-11,21,13,9,7,19,20,0,66,10,1027,20,24,9,13,116,116,116,0,1,11.6,météo favorable
2019-09-12,24,15,9,8,22,23,0,64,10,1031,3.25,25,11,15,116,116,116,0,1,11.6,météo favorable
2019-09-13,25,19,10,12,25,24,0,73,10,1031,0.375,26,15,19,113,113,113,0,1,11.6,météo idéale
2019-09-14,26,20,7,13,25,23,0,77,9,1030,23.25,27,17,20,143,116,116,0,1,11.6,météo favorable
2019-09-15,29,22,8,14,28,28,0,65,10,1027,5.25,29,15,22,116,116,116,0,1,11.6,météo favorable
2019-09-16,18,0,9,0,0,0,0.1,61,9.875,1023,16.75,28,15,22,116,116,116,0,1,11.6,météo favorable
2019-09-17,26,20,10,14,25,24,0.3,69,10,1020,19.75,27,14,20,116,116,116,0,1,11.6,météo favorable
2019-09-18,22,15,11,11,20,20,0,79,6.75,1019,40.125,25,13,15,248,116,116,0,1,11.6,météo favorable
2019-09-19,19,11,11,7,17,17,0,69,10,1022,3.5,19,8,11,116,116,113,0,1,11.6,météo favorable
2019-09-20,25,15,12,8,22,23,0,66,10,1022,6,26,13,15,113,116,116,0,1,11.6,météo favorable
2019-09-21,23,18,17,10,23,20,0.1,66,9.875,1019,27.5,25,12,18,116,116,116,0,1,11.6,météo favorable
2019-09-22,23,18,13,15,23,18,25.9,91,6.875,1015,76.125,24,16,18,143,176,353,0,1,6.1,météo très défavorable
2019-09-23,19,14,10,9,18,18,4.2,80,8.75,1019,27,20,12,14,143,116,116,0,1,11.6,météo favorable
2019-09-24,21,12,13,10,18,19,6.4,85,9.375,1019,46.5,21,13,11,116,299,176,0,1,10.2,météo correcte
2019-09-25,18,14,11,11,17,16,1.3,77,9.75,1015,58.25,19,11,13,116,116,176,0,1,8.8,météo correcte
2019-09-26,22,17,9,14,20,20,1.6,83,9.125,1019,57.375,25,14,17,263,122,116,0,1,8.8,météo correcte
2019-09-27,23,18,14,12,22,21,0,60,10,1019,13,25,11,17,116,116,116,0,1,11.6,météo favorable
2019-09-28,20,15,9,10,18,19,0.1,69,10,1022,32.5,21,10,14,116,176,116,0,1,10.2,météo favorable
2019-09-29,25,17,16,9,24,24,0,52,10,1019,9.25,27,10,17,116,116,116,0,1,11.6,météo favorable
2019-09-30,22,16,7,12,21,20,0,75,10,1018,24.5,24,12,16,116,116,116,0,1,11.6,météo favorable
2019-10-01,24,18,13,11,24,19,2,80,9.75,1015,39,26,14,18,116,176,353,0,1,7.3,météo favorable
2019-10-02,17,14,23,10,17,15,1.1,80,10,1018,61,18,11,13,176,176,353,0,1,8.8,météo correcte
2019-10-03,14,7,10,2,12,13,0.3,78,7.75,1020,28.75,15,4,5,143,116,116,0,1,11.6,météo correcte
2019-10-04,18,12,15,7,17,16,0.2,75,10,1018,70.75,18,10,12,116,116,176,0,1,7.3,météo défavorable
2019-10-05,16,13,16,10,15,15,0.4,84,9.125,1017,63,17,10,12,119,116,353,0,1,8.7,météo correcte
2019-10-06,17,13,7,9,17,13,0.7,83,6.375,1018,69.625,17,10,13,143,176,176,0,1,5.8,météo défavorable
2019-10-07,13,9,15,7,12,11,1.3,90,7.75,1021,70.375,14,8,7,143,176,176,0,1,7.3,météo défavorable
2019-10-08,21,14,9,8,21,17,0,64,10,1021,42.125,22,12,14,116,116,116,0,1,11.6,météo favorable
2019-10-09,16,13,16,14,14,14,5.3,95,9.75,1021,73.5,16,13,13,176,296,353,0,1,7.2,météo défavorable
2019-10-10,16,12,7,8,16,14,0,73,10,1023,28.75,16,7,12,116,116,116,0,1,11.6,météo correcte
2019-10-11,22,13,10,7,20,19,0,68,10,1023,0.125,24,8,13,113,113,113,0,1,11.5,météo favorable
2019-10-12,21,16,16,9,21,18,0,83,9,1020,38.625,23,14,15,116,116,116,0,1,11.5,météo favorable
2019-10-13,22,16,16,12,21,19,0.4,70,9.875,1019,28.75,24,12,16,119,116,116,0,1,11.5,météo favorable
2019-10-14,22,17,24,10,22,18,0,69,10,1018,19.5,23,13,16,116,116,116,0,1,8.7,météo favorable
2019-10-15,14,10,16,14,12,10,30.1,91,7.625,1019,65.875,14,13,9,389,308,296,0,1,4.1,météo très défavorable
2019-10-16,20,13,7,7,18,17,0,67,10,1019,16.25,20,7,12,116,116,116,0,1,8.7,météo favorable
2019-10-17,17,15,12,12,17,15,0.4,85,9,1017,78.875,17,12,14,176,116,266,0,1,5.5,météo défavorable
2019-10-18,17,15,14,11,17,15,5.2,84,8.875,1016,71.375,17,13,14,353,353,353,0,1,5.5,météo défavorable
2019-10-19,16,15,20,13,16,16,10,92,8,1013,69.625,16,14,15,353,356,353,0,1,3.9,météo défavorable
2019-10-20,18,15,39,13,18,17,2.8,80,8.125,1010,72.875,18,13,15,266,263,353,0,1,3.9,météo défavorable
2019-10-21,13,12,6,11,13,12,2.5,96,5.125,1022,75.75,13,12,12,176,116,266,0,1,5.5,météo défavorable
2019-10-22,14,11,5,11,13,11,16.9,98,6.875,1022,89,14,12,11,302,296,122,0,1,3.9,météo très défavorable
2019-10-23,16,12,7,8,16,13,4.9,94,5,1016,78.75,16,13,12,248,116,266,0,1,5.5,météo défavorable
2019-10-24,16,13,11,10,16,15,24.2,86,8.5,1018,42.375,17,10,12,302,116,116,0,1,8.7,météo très défavorable
2019-10-25,17,11,7,7,15,15,0,84,10,1023,35.625,17,12,11,122,116,113,0,1,8.7,météo correcte
2019-10-26,22,14,7,7,22,20,0,65,10,1023,0.375,25,12,14,113,113,116,0,1,8.7,météo favorable
2019-10-27,21,15,4,9,21,17,0,73,10,1022,20.5,22,12,15,116,113,116,0,1,8.7,météo favorable
2019-10-28,16,14,4,13,16,14,4.3,98,6.875,1020,85.75,16,14,14,296,266,353,0,1,3.8,météo défavorable
2019-10-29,17,13,7,13,17,13,4.6,94,8.125,1019,81.125,17,14,13,353,116,176,0,1,5.4,météo défavorable
2019-10-30,17,13,6,10,16,13,0.2,91,6,1020,70.5,17,13,13,143,119,176,0,1,7.1,météo défavorable
2019-10-31,12,11,4,9,12,11,5.1,95,5.75,1020,69.75,12,12,11,143,263,296,0,1,5.4,météo défavorable
2019-11-01,12,11,8,8,12,11,4,90,9.625,1020,66.375,12,10,10,116,116,296,0,1,5.4,météo défavorable
2019-11-02,16,13,17,12,16,13,8.5,87,9,1008,79.25,16,12,13,200,176,176,0,1,5.4,météo défavorable
2019-11-03,12,6,29,11,12,6,6.3,86,8,1000,76.875,12,10,5,263,176,266,0,1,3.8,météo défavorable
2019-11-04,12,9,13,8,12,9,8.9,92,9.5,1001,56.25,12,10,8,176,296,293,0,1,5.4,météo défavorable
2019-11-05,10,6,17,5,10,6,0.1,82,9.875,1002,63.5,10,5,4,122,122,122,0,1,5.4,météo défavorable
2019-11-06,10,6,8,6,9,6,1.8,90,8,1009,70.75,10,6,6,263,353,176,0,1,3.7,météo défavorable
2019-11-07,10,8,11,5,10,8,2.8,87,9,1008,75.875,10,6,6,116,296,353,0,1,3.7,météo défavorable
2019-11-08,9,5,9,1,9,6,1.9,84,10,1008,51.5,9,4,2,116,116,353,0,1,5.4,météo très défavorable
2019-11-09,8,4,7,1,7,5,1,89,9,1015,74.875,8,3,2,143,353,176,0,1,3.7,météo très défavorable
2019-11-10,7,4,9,3,7,4,1.8,88,9.25,1015,70.125,7,3,2,116,122,176,0,1,3.7,météo très défavorable
2019-11-11,9,3,7,-2,8,6,0.3,83,6,1016,40.625,9,2,1,143,116,116,0,1,8.7,météo très défavorable
2019-11-12,7,3,9,-0,7,5,0.7,87,8,1014,40.375,7,3,2,143,116,116,0,1,8.7,météo très défavorable
2019-11-13,6,2,8,-2,5,4,0.2,89,6.25,1008,52.25,6,2,-1,260,116,176,0,1,7,météo très défavorable
2019-11-14,3,1,8,3,3,1,64.4,100,6,1006,95.875,3,2,-0,119,302,338,41.6,1,3.7,météo très défavorable
2019-11-15,2,0,6,-0,2,0,24.2,100,1.875,1004,96.5,2,2,-1,338,248,248,20.5,1,3.6,météo très défavorable
2019-11-16,4,1,7,-2,4,1,1.9,97,4.125,1012,63.75,4,4,-2,332,143,248,1.6,1,7,météo très défavorable
2019-11-17,4,-1,9,-4,3,3,1.1,98,6.625,1011,68.25,4,4,-4,116,143,266,0,1,5.3,météo très défavorable
2019-11-18,4,1,4,0,4,2,0.1,93,7,1016,70.375,4,2,1,143,119,116,0,1,5.3,météo très défavorable
2019-11-19,5,2,9,0,5,2,0.5,96,4.5,1018,91,5,4,0,248,143,353,0,1,3.6,météo très défavorable
2019-11-20,7,2,6,-3,7,5,0,96,5,1018,52.125,7,6,1,143,116,116,0,1,8.7,météo très défavorable
2019-11-21,8,4,9,-0,8,5,3.5,93,7.125,1011,63.625,8,6,3,143,116,176,0,1,5.3,météo très défavorable
2019-11-22,9,7,26,5,9,8,18.9,91,7.75,1009,69.5,9,6,4,302,116,116,0,1,8.7,météo très défavorable
2019-11-23,8,5,22,7,8,5,31,97,7.375,998,82.5,8,7,4,296,299,266,0,1,5.3,météo très défavorable
2019-11-24,8,6,9,5,8,7,8.9,95,9,1011,79.125,8,6,5,296,296,116,0,1,5.3,météo très défavorable
2019-11-25,12,5,7,1,11,9,0,86,10,1012,35.375,12,7,5,116,116,116,0,1,8.7,météo très défavorable
2019-11-26,12,8,8,5,11,9,0,82,10,1012,37.375,12,7,7,116,116,116,0,1,8.7,météo défavorable
2019-11-27,10,8,11,8,10,8,2.1,86,9.875,1007,75,10,8,7,293,119,353,0,1,3.5,météo défavorable
2019-11-28,11,8,20,8,11,8,0.4,84,9.875,1011,68,11,6,6,122,176,116,0,1,7,météo défavorable
2019-11-29,10,7,11,8,10,7,0.9,89,9.125,1020,63.625,10,7,7,176,200,176,0,1,3.5,météo défavorable
2019-11-30,7,4,7,2,7,5,1.6,91,6.625,1022,66.125,7,5,4,143,116,122,0,1,6.9,météo très défavorable
2019-12-01,7,6,6,6,7,6,34.5,98,5.75,1016,98.125,7,6,4,308,302,143,0,1,3.4,météo très défavorable
2019-12-02,5,2,10,4,4,2,0.5,96,5,1023,98.375,5,5,-1,266,143,176,0,1,3.4,météo très défavorable
2019-12-03,4,-1,6,-4,3,1,0,85,8,1026,27.75,4,0,-4,143,116,113,0,1,8.7,météo très défavorable
2019-12-04,7,2,3,-2,7,2,0,74,10,1023,22.125,7,1,2,116,113,116,0,1,6.9,météo très défavorable
2019-12-05,8,2,5,-1,8,2,0,69,10,1025,13.875,8,0,1,116,116,116,0,1,8.5,météo très défavorable
2019-12-06,10,4,6,1,10,6,0,80,10,1025,10.5,10,5,3,116,116,116,0,1,8.5,météo très défavorable
2019-12-07,11,6,8,4,11,7,0,87,10,1023,61.625,11,6,4,116,116,122,0,1,6.9,météo défavorable
2019-12-08,11,7,13,4,10,9,0,85,10,1023,35.375,11,7,5,116,116,116,0,1,8.5,météo défavorable
2019-12-09,7,5,27,6,7,5,4.5,90,7.375,1022,81.375,8,6,0,296,266,296,0,1,3.2,météo très défavorable
2019-12-10,4,1,9,-1,4,3,0.8,94,9.25,1029,50.75,5,1,-2,326,116,116,0.3,1,6.9,météo très défavorable
2019-12-11,8,4,9,3,8,4,5.3,94,9.25,1022,77.375,8,4,2,122,119,302,0,1,3.2,météo très défavorable
2019-12-12,5,1,9,-0,4,2,1.9,87,8.75,1014,59.5,5,2,-1,179,116,116,0,1,8.5,météo très défavorable
2019-12-13,7,3,27,7,6,3,5.7,92,8.75,1002,83.625,7,5,-1,296,176,353,0,1,3.2,météo très défavorable
2019-12-14,11,9,14,7,11,9,5,87,8.5,1011,75.625,11,8,7,293,116,353,0,1,5,météo défavorable
2019-12-15,12,9,12,7,12,9,0,80,10,1013,36.125,12,7,7,116,116,116,0,1,8.4,météo défavorable
2019-12-16,11,9,32,8,11,10,0,80,10,1012,29.625,11,7,6,119,116,116,0,1,8.4,météo défavorable
2019-12-17,13,10,33,9,13,11,0,64,10,1012,47,13,6,7,119,119,116,0,1,6.9,météo correcte
2019-12-18,14,11,9,10,14,12,0.6,89,9.375,1018,44.5,14,9,10,263,353,116,0,1,6.9,météo correcte
2019-12-19,12,7,21,6,12,9,0,87,10,1018,26,12,7,5,116,116,122,0,1,6.9,météo défavorable
2019-12-20,10,7,29,9,10,7,23.7,90,8.125,1006,70.375,10,8,5,293,308,176,0,1,3.3,météo très défavorable
2019-12-21,9,7,13,5,9,7,10.6,88,8.125,999,63.75,9,6,5,302,116,116,0,1,6.9,météo défavorable
2019-12-22,8,6,35,7,8,6,6.1,83,8.75,1006,71.125,8,5,3,263,176,176,0,1,6.9,météo très défavorable
2019-12-23,7,5,19,5,7,5,4.2,89,9,1025,67.875,7,4,2,176,293,176,0,1,5.1,météo très défavorable
2019-12-24,12,9,12,7,11,9,2.3,91,9,1025,67.875,12,9,8,296,263,176,0,1,5.1,météo défavorable
2019-12-25,8,5,7,4,8,5,0,89,9.375,1026,18.375,8,5,4,116,116,116,0,1,8.7,météo très défavorable
2019-12-26,9,3,6,-0,8,6,0,85,9.625,1030,35.75,9,3,2,116,116,116,0,1,8.7,météo très défavorable
2019-12-27,8,6,12,6,8,6,4.3,94,8.125,1031,93.875,8,7,4,122,296,263,0,1,3.3,météo très défavorable
2019-12-28,6,3,8,4,6,3,0.3,95,5.375,1034,76.125,6,4,3,248,143,116,0,1,5.1,météo très défavorable
2019-12-29,5,2,5,-1,5,3,0,88,8.625,1035,11.125,5,2,2,116,116,116,0,1,8.7,météo très défavorable
2019-12-30,6,1,5,-1,6,3,0,82,10,1034,4.625,6,1,1,116,116,116,0,1,8.7,météo très défavorable
2019-12-31,9,2,3,1,9,2,0,80,10,1034,19.75,9,2,2,113,116,122,0,1,6.9,météo très défavorable
