#### EXPORT DONNEES METEO POUR "SAINT-CHAMOND" (LAT/LON: 45.47365/4.52541)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2020-08-02,22,18,15,18,22,19,5.5,93,9.875,1017,60.375,25,18,18,116,176,353,0,5,11.4,météo correcte
2020-08-03,19,14,22,14,19,17,6.7,89,9.125,1015,72.375,19,13,14,119,176,176,0,4,9.2,météo défavorable
2020-08-04,21,9,22,9,19,19,2.1,92,10,1016,57.25,23,10,8,176,176,176,0,4,12.4,météo correcte
2020-08-05,24,10,10,10,22,22,0,87,10,1017,2.625,25,13,8,116,113,113,0,5,14.5,météo favorable
2020-08-06,28,14,9,14,27,26,0,74,10,1018,2.875,28,14,14,116,113,116,0,6,14.5,météo favorable
2020-08-07,31,18,9,18,30,29,0,63,10,1019,0.125,32,16,18,113,113,113,0,7,14.5,météo idéale
2020-08-08,33,19,7,19,31,30,0,63,10,1020,25.375,33,16,19,113,122,116,0,7,13.4,météo correcte
2020-08-09,32,20,12,20,32,30,2.4,62,9.875,1019,16.5,32,16,20,116,116,116,0,7,11.6,météo favorable
2020-08-10,33,19,7,19,33,30,5.8,78,9.5,1017,46.5,34,18,19,176,116,200,0,7,11.6,météo favorable
2020-08-11,32,18,12,18,30,29,0.8,81,10,1017,15.25,32,17,18,116,116,116,0,6,11.6,météo favorable
2020-08-12,31,18,20,18,30,29,0.1,73,10,1017,28.25,31,15,18,116,116,116,0,7,11.6,météo favorable
2020-08-13,30,16,10,16,29,28,4.4,78,9.625,1017,71.75,29,16,16,176,116,116,0,6,9.3,météo défavorable
2020-08-14,26,17,8,17,25,24,0.6,92,8.875,1018,33,27,17,17,143,116,176,0,5,10.5,météo favorable
2020-08-15,27,15,7,15,26,26,0,93,9,1017,15,28,16,15,143,116,116,0,6,11.6,météo favorable
2020-08-16,25,17,8,17,25,21,7.1,70,9.25,1013,52,26,18,17,176,176,356,0,6,10.5,météo favorable
2020-08-17,25,14,8,14,24,24,0.6,87,8.875,1014,30,26,12,13,116,116,116,0,5,10.5,météo favorable
2020-08-18,26,14,8,14,25,25,0.8,81,9.75,1015,47.375,27,15,14,116,116,176,0,5,10.4,météo favorable
2020-08-19,30,15,6,15,28,28,0.1,86,10,1015,35.875,31,15,15,116,116,116,0,5,11.6,météo favorable
2020-08-20,32,17,17,17,31,30,0,65,10,1012,3.5,33,15,17,116,113,113,0,7,11.6,météo idéale
2020-08-21,32,16,14,16,31,29,0,68,10,1017,9.5,32,15,16,116,116,116,0,7,11.6,météo favorable
2020-08-22,26,19,10,19,24,25,0.9,89,8.375,1022,60.625,26,17,19,176,263,116,0,6,9.3,météo correcte
2020-08-23,22,13,19,13,21,19,0,91,10,1022,21.875,24,12,13,116,116,116,0,5,11.6,météo favorable
2020-08-24,23,10,14,10,22,21,0,87,10,1020,12.875,24,9,9,116,116,116,0,5,11.6,météo favorable
2020-08-25,31,11,8,11,29,29,0,77,10,1017,10.5,31,9,11,116,116,116,0,6,11.6,météo favorable
2020-08-26,28,18,8,18,27,25,0,79,10,1020,18.75,27,14,18,116,122,116,0,6,10.4,météo correcte
2020-08-27,28,12,6,12,27,26,0,84,10,1020,12.75,29,12,12,116,116,116,0,6,11.6,météo favorable
2020-08-28,21,17,11,18,21,13,13.8,87,9.125,1014,51.75,23,16,16,116,176,302,0,5,8,météo défavorable
2020-08-29,19,11,12,11,18,18,0.6,90,9.875,1008,56,19,11,10,116,116,176,0,4,9.1,météo correcte
2020-08-30,17,10,12,10,15,16,1.2,87,8.75,1016,73.25,18,9,9,353,176,176,0,3,7.9,météo défavorable
2020-08-31,18,9,17,9,17,16,2.3,91,9,1018,55.75,18,11,9,143,353,353,0,5,9.1,météo correcte
2020-09-01,19,8,10,8,17,17,0.1,94,8,1018,42.75,20,9,7,143,119,116,0,4,10.3,météo correcte
2020-09-02,21,7,13,7,19,20,0,95,8,1020,34.125,22,10,5,143,116,116,0,5,11.6,météo favorable
2020-09-03,24,8,7,8,22,22,0,82,10,1025,14.125,25,9,7,116,116,116,0,5,11.6,météo favorable
2020-09-04,29,12,10,12,27,27,0,63,10,1026,4,28,11,13,116,116,116,0,6,11.6,météo favorable
2020-09-05,29,14,8,14,28,26,0,57,10,1023,8.125,28,11,14,116,113,116,0,6,11.6,météo favorable
2020-09-06,20,9,15,9,19,19,0.1,96,8,1020,47.875,21,10,8,143,119,116,0,5,9,météo correcte
2020-09-07,20,4,20,4,18,18,0,89,10,1023,38.375,20,8,2,116,119,116,0,5,11.6,météo correcte
2020-09-08,24,8,9,8,22,22,0,88,10,1027,2.75,25,10,7,113,113,116,0,5,11.6,météo favorable
2020-09-09,26,11,9,11,26,25,0,69,10,1026,11.75,27,12,12,116,116,116,0,6,11.6,météo favorable
2020-09-10,26,13,12,13,25,25,0,70,10,1022,18.375,27,11,13,116,116,116,0,6,11.6,météo favorable
2020-09-11,25,12,9,12,23,23,0,97,7.875,1017,51.625,26,14,12,143,116,116,0,6,9,météo favorable
2020-09-12,27,12,8,12,26,25,0,67,10,1022,7.375,27,12,12,116,116,116,0,6,11.6,météo favorable
2020-09-13,28,12,8,12,26,26,0,73,10,1025,3.375,28,14,12,116,116,116,0,6,11.6,météo favorable
2020-09-14,31,16,14,16,31,28,0,68,10,1026,4,30,13,16,113,116,116,0,7,11.6,météo favorable
2020-09-15,30,16,9,16,29,28,0,65,10,1024,12.375,30,12,16,116,116,116,0,7,11.6,météo favorable
2020-09-16,29,14,12,14,27,27,0.3,69,10,1022,25.625,29,13,14,116,176,116,0,6,11.6,météo favorable
2020-09-17,27,13,13,13,25,25,0.1,88,10,1019,8.75,27,13,12,116,116,116,0,5,11.6,météo favorable
2020-09-18,28,15,22,15,28,27,0.2,84,10,1019,30,28,13,15,176,116,116,0,6,11.6,météo favorable
2020-09-19,25,16,21,16,24,22,0.5,80,10,1018,43.875,26,13,15,176,176,116,0,6,10.2,météo favorable
2020-09-20,23,12,5,12,22,22,16.2,94,8.125,1015,71.875,25,16,12,176,356,386,0,4,6.1,météo très défavorable
2020-09-21,23,11,6,11,22,21,15.8,90,8.75,1017,63.5,25,14,10,116,116,353,0,4,7.4,météo défavorable
2020-09-22,22,11,5,11,22,20,19.8,89,8.125,1015,65.625,23,15,11,116,353,356,0,4,6,météo très défavorable
2020-09-23,24,10,6,10,22,23,2.5,91,9.875,1012,56.875,25,13,10,119,116,176,0,4,10.2,météo correcte
2020-09-24,21,13,13,13,21,17,3.5,90,9.625,1012,39.125,23,14,12,116,116,176,0,4,8.8,météo favorable
2020-09-25,13,8,27,8,13,8,2.7,86,9.625,1010,57.625,13,10,5,293,200,353,0,4,10.2,météo correcte
2020-09-26,11,4,21,4,11,9,2.5,93,9.625,1013,71.75,11,4,2,176,176,176,0,2,7.4,météo très défavorable
2020-09-27,8,4,12,4,8,4,15.4,90,7.75,1010,92.5,8,7,2,119,266,302,0,3,6,météo très défavorable
2020-09-28,10,9,6,9,10,10,16.1,97,6.625,1019,96.375,10,10,8,296,302,296,0,2,6,météo très défavorable
2020-09-29,16,6,7,6,14,14,0.1,92,9.75,1021,42.375,16,9,5,116,116,116,0,3,11.6,météo correcte
2020-09-30,20,6,8,6,19,17,0,92,10,1019,12.625,20,11,6,116,113,116,0,5,11.6,météo favorable
2020-10-01,15,11,12,11,15,14,0.2,76,10,1012,54.25,16,11,10,116,122,176,0,4,7.3,météo correcte
2020-10-02,15,11,32,13,15,8,41.2,92,8.375,1002,84.125,15,13,9,116,293,308,0,3,5.9,météo très défavorable
2020-10-03,12,6,20,6,11,9,4.6,93,8.625,998,78.375,12,7,4,176,116,176,0,3,7.3,météo défavorable
2020-10-04,13,6,19,6,12,12,0.8,91,9.375,1004,65.125,14,8,4,353,119,176,0,3,5.9,météo défavorable
2020-10-05,13,7,18,7,13,11,0.1,89,10,1016,59.25,13,8,5,116,119,122,0,4,7.3,météo correcte
2020-10-06,16,9,17,9,16,12,1.4,88,9.125,1017,68,16,11,8,116,116,296,0,3,7.3,météo défavorable
2020-10-07,15,10,12,10,14,13,0.9,91,9.875,1024,73.125,15,9,10,353,176,176,0,3,7.3,météo défavorable
2020-10-08,18,7,6,7,18,15,0,91,10,1026,29.625,18,12,7,116,116,116,0,4,11.6,météo favorable
2020-10-09,20,8,4,8,18,19,0,92,10,1024,29,20,11,8,116,116,116,0,4,11.6,météo favorable
2020-10-10,13,10,14,10,11,12,1.4,91,7,1024,61.875,14,9,9,116,266,176,0,4,5.8,météo correcte
2020-10-11,8,3,15,3,8,6,3.5,91,8.25,1024,88,8,6,-0,143,353,296,0,2,5.8,météo très défavorable
2020-10-12,8,4,15,4,8,6,1,97,8.375,1022,68.875,9,5,1,143,353,176,0,2,7.2,météo très défavorable
2020-10-13,9,0,6,-0,9,7,4.7,94,6.375,1019,67.875,9,7,-2,143,116,296,0,2,5.7,météo très défavorable
2020-10-14,10,2,9,2,9,7,4.5,95,7,1012,81.875,10,6,1,143,122,176,0,2,4.1,météo très défavorable
2020-10-15,7,3,18,3,6,6,0.7,96,5.75,1015,96.25,7,5,1,143,122,353,0,2,4.1,météo très défavorable
2020-10-16,9,6,12,6,8,7,2.1,97,6.625,1018,99.25,9,7,4,266,176,353,0,2,4,météo défavorable
2020-10-17,10,5,7,5,9,8,0.6,97,6.875,1021,83.25,10,6,4,248,122,176,0,2,3.9,météo très défavorable
2020-10-18,12,1,7,1,11,9,0,95,6.625,1024,21,12,4,-1,143,116,116,0,2,8.7,météo très défavorable
2020-10-19,15,0,8,0,14,13,0,91,10,1025,20.375,16,7,-1,116,113,119,0,4,8.7,météo très défavorable
2020-10-20,15,7,20,7,15,12,0,93,10,1020,26.625,15,8,5,116,116,116,0,4,8.7,météo correcte
2020-10-21,17,11,29,11,17,14,0,64,10,1017,20.625,17,10,9,116,116,116,0,5,8.7,météo correcte
2020-10-22,18,12,17,12,18,15,0.5,77,9.875,1018,52.125,18,11,11,116,119,116,0,4,5.5,météo correcte
2020-10-23,15,13,7,13,15,12,13.6,92,5.875,1020,84.875,15,13,13,266,308,356,0,3,3.9,météo défavorable
2020-10-24,16,7,6,7,15,14,0.1,93,10,1021,40.125,16,9,6,122,116,116,0,3,8.7,météo correcte
2020-10-25,17,8,14,8,17,14,0,75,10,1017,28.625,17,10,7,116,116,116,0,4,8.7,météo correcte
2020-10-26,13,7,5,7,11,11,46.5,94,8.875,1013,76.125,13,10,7,308,176,176,0,3,3.8,météo très défavorable
2020-10-27,12,5,8,5,12,10,0,90,10,1016,50.875,12,7,3,116,116,122,0,2,7.1,météo très défavorable
2020-10-28,14,10,9,10,14,12,0.5,88,9.875,1022,53.375,14,10,9,116,176,176,0,4,7.1,météo correcte
2020-10-29,13,9,5,9,13,11,0,88,10,1027,70.25,13,8,9,122,119,119,0,3,3.8,météo défavorable
2020-10-30,18,7,5,7,16,16,0,93,10,1027,9.125,18,12,7,116,116,113,0,4,8.7,météo favorable
2020-10-31,21,6,4,6,18,19,0,84,10,1026,26.75,21,12,5,116,122,113,0,5,7.1,météo correcte
2020-11-01,20,11,6,11,20,16,0,73,10,1024,32.625,20,13,11,116,116,116,0,5,8.7,météo favorable
2020-11-02,21,12,6,12,21,19,0.1,84,10,1022,46.25,23,14,12,116,116,176,0,5,7.1,météo favorable
2020-11-03,13,10,7,12,10,8,1.7,92,9.875,1029,90.5,13,12,10,122,176,176,0,4,3.8,météo défavorable
2020-11-04,8,1,9,1,7,6,0,95,9,1029,84.125,8,3,-1,122,116,122,0,2,3.7,météo très défavorable
2020-11-05,11,0,6,0,10,8,0,97,7,1032,46.125,11,7,-1,143,119,116,0,2,7,météo très défavorable
2020-11-06,16,3,6,3,15,15,0,94,9,1031,15.25,16,10,3,143,116,116,0,4,8.7,météo correcte
2020-11-07,17,6,10,6,17,11,0.1,89,9.625,1027,39.5,17,8,6,116,116,122,0,4,7,météo correcte
2020-11-08,16,9,8,9,15,13,7.1,90,8.75,1024,75.875,16,12,8,200,353,353,0,3,3.7,météo défavorable
2020-11-09,16,8,6,8,16,14,0,94,8.625,1024,25,17,11,7,116,116,116,0,3,8.7,météo correcte
2020-11-10,13,5,6,5,13,10,0.8,93,9,1027,55.75,13,10,5,116,119,176,0,4,3.7,météo correcte
2020-11-11,13,4,6,4,13,12,0,96,6.625,1027,46.25,14,10,3,143,119,116,0,3,7,météo correcte
2020-11-12,16,8,9,8,15,14,0,79,10,1024,23.125,16,9,6,116,116,116,0,4,8.7,météo correcte
2020-11-13,16,6,6,6,15,13,0,88,10,1024,16.5,16,10,5,116,116,116,0,4,8.7,météo correcte
2020-11-14,15,6,10,6,15,11,0,93,10,1023,7.125,15,10,5,116,116,113,0,4,8.7,météo correcte
2020-11-15,16,8,16,8,16,13,0.8,93,9.875,1020,33.5,16,10,7,116,116,116,0,4,8.7,météo correcte
2020-11-16,12,7,13,7,11,7,1.2,89,9.875,1027,55.375,12,10,5,353,116,176,0,2,5.3,météo défavorable
2020-11-17,11,3,6,3,10,9,0,95,7,1029,17.625,12,7,1,143,116,116,0,3,8.7,météo très défavorable
2020-11-18,16,4,6,4,16,13,0,68,10,1029,3.875,16,8,3,116,116,116,0,4,8.7,météo correcte
2020-11-19,11,9,13,9,10,6,0.5,89,9,1033,56.875,11,9,7,116,266,116,0,3,5.3,météo défavorable
2020-11-20,7,3,21,3,7,3,0.9,89,9.25,1033,64,7,3,-0,176,176,116,0,2,5.3,météo très défavorable
2020-11-21,6,-4,7,-4,5,4,0,96,6.375,1034,30.625,7,0,-7,143,116,116,0,1,8.7,météo très défavorable
2020-11-22,8,-2,4,-2,8,5,0,57,10,1032,28.125,8,0,-2,116,122,116,0,2,7,météo très défavorable
2020-11-23,9,-1,5,-1,9,4,0,57,10,1030,6.75,9,0,-1,116,116,116,0,3,8.7,météo très défavorable
2020-11-24,9,0,6,0,9,7,0,78,10,1028,23,9,4,-0,113,116,116,0,3,8.7,météo très défavorable
2020-11-25,11,2,8,2,11,9,0,92,10,1022,27.5,12,5,-1,116,116,116,0,2,8.7,météo très défavorable
2020-11-26,11,1,6,1,11,6,0,92,10,1022,31.625,11,5,-0,116,116,116,0,3,7,météo très défavorable
2020-11-27,12,3,6,3,12,7,0,92,10,1021,33.25,12,7,2,116,116,116,0,3,8.7,météo très défavorable
2020-11-28,9,2,4,2,9,6,0,82,10,1017,12.5,9,3,2,116,116,116,0,3,8.7,météo très défavorable
2020-11-29,7,-1,6,-1,6,5,0,80,9.375,1021,4.75,7,1,-3,116,113,116,0,2,8.7,météo très défavorable
2020-11-30,5,-4,6,-4,4,3,0,85,9.625,1026,9.75,5,0,-7,116,113,116,0,1,8.7,météo très défavorable
2020-12-01,5,2,10,2,4,3,2.9,94,6.875,1026,87.625,5,4,0,122,266,176,0,2,3.4,météo très défavorable
2020-12-02,2,-2,11,-2,1,1,8.1,98,6.75,1016,100,2,1,-5,371,326,326,1.3,1,3.4,météo très défavorable
2020-12-03,5,1,6,1,4,4,1.3,97,7.375,1015,98.125,5,3,-0,326,323,122,1,1,3.2,météo très défavorable
2020-12-04,6,4,15,4,6,3,3.6,94,7.125,996,100,6,3,0,296,266,266,0,1,3.2,météo très défavorable
2020-12-05,5,-1,7,-1,5,3,0,87,10,999,16.75,5,1,-4,116,116,116,0,2,8.5,météo très défavorable
2020-12-06,6,-2,8,-2,6,4,0.7,88,9.625,1002,49.125,6,1,-5,116,116,176,0,2,6.9,météo très défavorable
2020-12-07,5,0,9,0,5,2,0.4,93,9.375,1004,81.5,5,0,-3,335,122,176,0.3,1,3.2,météo très défavorable
2020-12-08,4,1,6,1,4,2,6.6,97,5.5,1006,89.5,4,3,-1,143,317,317,0,1,3.2,météo très défavorable
2020-12-09,2,-1,18,-1,2,0,1.8,95,5.625,1013,89.375,2,0,-6,143,338,368,1.4,1,3.2,météo très défavorable
2020-12-10,4,-2,5,-2,3,2,1.3,95,5.5,1012,97,4,3,-3,260,332,266,0.5,1,3.2,météo très défavorable
2020-12-11,7,4,12,4,6,6,11.1,95,9.25,1007,79.375,7,6,1,116,302,176,0,2,3.2,météo très défavorable
2020-12-12,7,5,19,5,7,3,2.3,93,8,1011,77.25,7,5,2,176,296,266,0,2,3.2,météo très défavorable
2020-12-13,6,1,8,1,6,3,0,95,8,1015,29.875,6,3,-2,143,116,116,0,1,8.5,météo très défavorable
2020-12-14,10,2,6,2,10,6,0.2,73,10,1015,62.25,10,4,0,116,116,122,0,3,6.9,météo très défavorable
2020-12-15,10,7,9,7,10,6,34,94,7.75,1018,90.125,10,8,6,119,263,308,0,2,3.2,météo très défavorable
2020-12-16,11,5,14,5,11,7,32.5,94,8.25,1019,28.5,11,7,4,143,116,116,0,2,8.4,météo très défavorable
2020-12-17,10,6,5,6,10,7,0.8,93,7.75,1026,67.125,10,9,5,116,176,143,0,3,3.3,météo défavorable
2020-12-18,12,4,6,4,11,9,0,96,5.625,1026,44.125,12,9,4,143,116,116,0,2,8.7,météo très défavorable
2020-12-19,11,5,13,5,11,8,0.1,91,9.625,1021,40.625,11,8,3,116,116,116,0,2,8.7,météo très défavorable
2020-12-20,9,8,5,8,8,5,14.3,97,8.625,1027,76.375,9,8,7,296,302,176,0,2,3.3,météo défavorable
2020-12-21,11,2,8,2,11,9,0.2,86,9,1027,45.875,11,6,1,116,116,266,0,3,6.9,météo très défavorable
2020-12-22,14,9,10,9,13,12,0.1,90,9.75,1026,34.875,14,10,8,116,116,116,0,3,8.7,météo correcte
2020-12-23,12,7,9,7,12,10,0,87,10,1024,35.75,12,9,6,116,116,122,0,3,6.9,météo défavorable
2020-12-24,8,6,19,6,8,6,0.8,79,9.75,1020,70.625,9,8,3,176,116,122,0,2,6.9,météo très défavorable
2020-12-25,3,-1,20,-1,1,-0,12.9,95,2.625,1024,99.375,3,2,-4,338,338,338,9.6,1,3.3,météo très défavorable
2020-12-26,-0,-3,13,-3,-1,-1,0.3,94,8,1027,83.75,0,0,-8,143,122,122,0,1,3.3,météo très défavorable
2020-12-27,3,-3,13,-3,3,1,0.3,85,9.5,1024,64.125,3,1,-6,116,116,317,0,1,5.1,météo très défavorable
2020-12-28,4,1,19,1,4,3,1.6,89,8.875,987,72.625,4,2,-3,317,323,176,0.2,1,5.1,météo très défavorable
2020-12-29,5,2,18,2,5,1,0.9,95,8.5,1000,58.875,5,1,-1,329,176,176,0.1,1,6.9,météo très défavorable
2020-12-30,2,-1,8,-1,2,-0,14.5,96,7,1014,73.625,2,1,-3,116,338,371,8.3,1,3.3,météo très défavorable
2020-12-31,4,0,13,0,4,3,0.3,93,7.875,1014,68.25,4,3,-3,116,119,266,0,2,3.3,météo très défavorable
