#### EXPORT DONNEES METEO POUR "SAINT-CHAMOND" (LAT/LON: 45.47365/4.52541)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2018-08-02,30,26,15,20,29,27,0,52,10,1021,8.375,30,17,26,113,113,113,0,1,14.5,météo idéale
2018-08-03,32,27,11,21,30,28,0,50,10,1020,5.5,32,16,27,113,113,113,0,1,14.5,météo idéale
2018-08-04,33,29,21,23,32,29,0,44,10,1019,13.875,32,17,29,113,113,113,0,1,14.5,météo idéale
2018-08-05,33,28,14,21,31,28,0,42,10,1019,6.875,32,14,28,113,113,113,0,1,14.5,météo idéale
2018-08-06,33,25,10,22,32,25,3.6,61,9.625,1018,24.25,32,17,25,113,113,200,0,1,14.5,météo favorable
2018-08-07,32,28,22,21,31,28,0,47,10,1016,15.375,31,18,28,116,113,113,0,1,14.5,météo idéale
2018-08-08,28,24,13,20,27,24,25.6,73,7.25,1016,33.25,29,19,24,200,113,113,0,1,14.5,météo très défavorable
2018-08-09,24,19,23,20,22,19,4.5,73,8.5,1023,37.375,25,18,19,122,116,113,0,1,13.4,météo favorable
2018-08-10,24,20,7,14,22,20,0,56,10,1025,22.875,25,12,20,116,113,113,0,1,14.2,météo idéale
2018-08-11,24,19,12,14,22,19,0,51,10,1026,4.125,25,10,20,113,113,113,0,1,14.2,météo idéale
2018-08-12,30,23,15,15,29,25,0,46,10,1021,8.875,29,13,24,113,113,113,0,1,14.2,météo idéale
2018-08-13,23,20,14,17,23,20,5.6,64,9.5,1016,40.75,25,16,20,116,116,116,0,1,14.1,météo favorable
2018-08-14,23,19,21,15,22,19,0.6,70,10,1020,53.25,25,13,19,119,116,116,0,1,13.4,météo favorable
2018-08-15,25,21,15,14,24,21,0,59,10,1021,9,26,13,21,113,113,113,0,1,14.1,météo idéale
2018-08-16,30,24,10,17,28,24,0,53,10,1019,7.5,29,14,24,113,113,113,0,1,14,météo idéale
2018-08-17,22,17,15,17,22,17,6.5,84,9.25,1021,48.125,25,16,18,116,200,116,0,1,13.4,météo correcte
2018-08-18,24,20,18,15,23,20,0,60,9,1023,51.5,25,14,20,116,116,113,0,1,14,météo favorable
2018-08-19,27,22,13,15,25,22,0,47,10,1023,9.75,26,10,22,113,113,113,0,1,14,météo idéale
2018-08-20,27,22,17,16,26,22,0,54,10,1022,4.875,27,13,23,113,113,113,0,1,13.9,météo idéale
2018-08-21,28,23,12,18,27,23,0,65,9,1020,20,28,16,23,116,113,113,0,1,13.9,météo idéale
2018-08-22,30,24,5,19,30,24,0.1,55,9.875,1019,18.125,31,17,25,113,113,116,0,1,13.9,météo idéale
2018-08-23,29,22,11,18,29,22,3.8,63,9.625,1018,29,29,15,22,116,116,116,0,1,13.3,météo favorable
2018-08-24,22,17,18,16,21,17,0.1,64,10,1018,38.5,24,14,17,116,122,113,0,1,13.3,météo correcte
2018-08-25,17,14,16,12,16,14,0,59,10,1018,33.375,17,8,13,116,116,113,0,1,13.3,météo correcte
2018-08-26,20,15,14,9,18,15,0,45,10,1019,7.75,20,6,15,113,113,113,0,1,13.8,météo favorable
2018-08-27,26,21,10,12,26,21,0,62,10,1019,19.625,26,14,21,113,113,116,0,1,13.7,météo idéale
2018-08-28,29,23,13,16,27,23,0,60,9,1019,13.5,29,16,24,116,113,113,0,1,13.7,météo idéale
2018-08-29,26,19,14,18,26,20,1.5,82,9.75,1021,36.375,26,16,19,122,113,116,0,1,13.3,météo favorable
2018-08-30,20,15,15,13,18,15,0.1,64,9,1022,51,20,12,15,122,116,113,0,1,11.6,météo favorable
2018-08-31,21,15,18,12,21,15,0,67,10,1022,31.625,21,9,15,113,113,113,0,1,11.6,météo favorable
2018-09-01,20,16,24,10,19,16,0,55,10,1022,14.875,20,8,16,113,113,113,0,1,11.6,météo favorable
2018-09-02,21,16,17,10,20,16,0,63,10,1022,22.25,24,9,16,113,116,113,0,1,11.6,météo favorable
2018-09-03,22,17,11,12,21,17,0,64,10,1017,29,24,11,17,113,116,116,0,1,11.6,météo favorable
2018-09-04,23,18,10,13,23,18,0,61,10,1017,26.125,25,11,18,113,116,113,0,1,11.6,météo favorable
2018-09-05,26,20,10,14,26,20,1.7,65,9.875,1017,28.5,26,14,20,113,113,122,0,1,10.3,météo idéale
2018-09-06,20,15,9,15,19,15,6.8,92,9.375,1016,65.125,20,15,15,122,116,122,0,1,9.1,météo défavorable
2018-09-07,22,16,16,13,21,16,0.2,78,7,1020,38.125,24,13,16,143,116,113,0,1,11.6,météo favorable
2018-09-08,23,16,8,11,22,16,0,62,10,1021,2.75,25,10,18,113,113,113,0,1,11.6,météo favorable
2018-09-09,26,20,9,13,26,20,0,53,10,1023,14.625,26,12,20,113,113,116,0,1,11.6,météo idéale
2018-09-10,27,20,12,15,25,20,0,45,10,1025,5.75,26,10,21,113,113,113,0,1,11.6,météo idéale
2018-09-11,28,21,9,16,27,21,0,51,10,1027,4,27,11,22,113,113,113,0,1,11.6,météo idéale
2018-09-12,28,22,14,17,28,22,3.3,58,9.375,1025,26.25,28,15,23,113,116,200,0,1,10.3,météo favorable
2018-09-13,26,19,14,16,26,19,1.8,73,9.875,1021,30.875,26,15,19,116,113,116,0,1,11.6,météo favorable
2018-09-14,21,17,14,14,20,17,0,74,8,1022,47.75,24,14,17,116,119,119,0,1,8.9,météo correcte
2018-09-15,22,15,13,10,21,15,0,57,10,1024,0.75,24,9,16,113,113,113,0,1,11.6,météo favorable
2018-09-16,25,19,12,12,25,19,0,55,10,1023,17,25,10,19,122,113,113,0,1,11.6,météo idéale
2018-09-17,27,20,15,14,27,20,0,55,10,1022,5.125,26,12,20,113,113,113,0,1,11.6,météo idéale
2018-09-18,27,20,13,14,27,20,0,57,10,1020,13.375,27,13,20,113,113,113,0,1,11.6,météo idéale
2018-09-19,27,21,7,15,27,21,1.1,60,9.875,1022,16.375,27,15,21,113,113,113,0,1,11.6,météo idéale
2018-09-20,28,20,6,16,27,20,0,55,10,1022,9.125,28,14,21,113,113,113,0,1,11.6,météo idéale
2018-09-21,26,16,21,16,26,16,0.1,85,10,1023,33.875,26,13,16,113,116,122,0,1,10.2,météo favorable
2018-09-22,22,14,7,8,20,15,0,55,10,1025,19.625,23,8,14,113,116,113,0,1,11.6,météo favorable
2018-09-23,28,21,14,14,27,21,0,59,10,1024,43.5,27,14,21,116,116,116,0,1,11.6,météo favorable
2018-09-24,15,8,29,8,13,10,0.3,82,10,1030,41.75,15,10,4,119,113,113,0,1,11.6,météo correcte
2018-09-25,17,10,11,4,15,10,0,50,10,1032,3.125,17,2,10,113,113,113,0,1,11.6,météo correcte
2018-09-26,23,15,10,7,22,15,0,58,10,1034,2.5,24,8,16,113,113,113,0,1,11.6,météo favorable
2018-09-27,25,16,9,9,24,16,0,51,10,1033,0,25,8,18,113,113,113,0,1,11.6,météo idéale
2018-09-28,24,17,18,11,24,17,0,66,10,1024,8.25,24,11,17,113,113,116,0,1,11.6,météo idéale
2018-09-29,18,11,9,8,16,11,0.1,81,10,1020,28.25,18,9,11,119,116,113,0,1,10.2,météo favorable
2018-09-30,18,12,8,9,15,12,4.1,71,9.375,1020,27.125,18,10,13,113,200,113,0,1,11.6,météo correcte
2018-10-01,11,9,28,7,11,9,0.3,78,9.875,1023,58.25,11,8,6,116,122,116,0,1,7.3,météo défavorable
2018-10-02,14,9,20,3,13,9,0,62,10,1026,34.25,14,3,6,113,113,116,0,1,10.2,météo correcte
2018-10-03,17,13,23,9,16,13,0,83,9,1027,80.875,17,10,11,122,119,116,0,1,7.3,météo défavorable
2018-10-04,18,11,8,10,16,11,0.1,87,7.75,1025,42.375,19,9,12,119,113,113,0,1,10.2,météo favorable
2018-10-05,23,15,16,9,23,15,0,61,10,1023,3.625,24,9,15,113,113,113,0,1,11.6,météo favorable
2018-10-06,22,16,20,10,22,16,0,71,10,1018,11.125,24,11,16,113,113,113,0,1,11.6,météo favorable
2018-10-07,16,9,10,9,16,9,11.7,93,8.125,1018,65.125,16,12,9,143,116,116,0,1,11.6,météo défavorable
2018-10-08,17,11,9,11,16,11,0.3,91,7.75,1021,60.125,18,11,11,248,116,113,0,1,10.2,météo correcte
2018-10-09,20,11,9,8,17,11,0,80,9,1021,12.125,20,10,12,113,113,113,0,1,11.6,météo favorable
2018-10-10,19,15,24,8,19,15,2.5,71,9.875,1019,41.75,19,12,14,113,119,119,0,1,8.7,météo correcte
2018-10-11,21,15,26,11,21,15,0,85,8,1018,41.375,24,13,14,143,113,122,0,1,10.1,météo favorable
2018-10-12,22,15,17,12,22,15,0,86,7.75,1024,30.5,25,13,15,248,116,113,0,1,11.5,météo favorable
2018-10-13,22,14,21,11,22,14,0,80,6.75,1024,24.625,24,12,15,248,113,113,0,1,11.5,météo favorable
2018-10-14,19,17,40,14,19,17,0,57,10,1017,10.5,20,9,17,113,113,113,0,1,8.7,météo favorable
2018-10-15,20,15,14,10,20,15,0.1,58,10,1015,37.25,20,7,15,113,119,116,0,1,7.2,météo correcte
2018-10-16,21,14,8,11,21,14,0,71,10,1020,28.875,24,9,14,116,113,113,0,1,8.7,météo favorable
2018-10-17,20,13,10,10,19,13,0,72,10,1020,28.25,20,9,14,113,116,113,0,1,8.7,météo favorable
2018-10-18,18,12,11,9,18,12,0,79,10,1017,19.625,18,9,13,113,113,113,0,1,8.7,météo favorable
2018-10-19,19,11,10,8,19,11,0,87,10,1022,15.75,19,10,12,116,113,113,0,1,8.7,météo favorable
2018-10-20,17,10,13,7,16,10,0,85,8,1027,11.25,17,9,11,143,113,113,0,1,8.7,météo correcte
2018-10-21,15,8,14,6,14,8,0,72,9,1026,7,15,8,8,143,113,113,0,1,8.7,météo correcte
2018-10-22,14,10,20,4,13,10,0,55,10,1028,2.125,14,4,7,113,113,113,0,1,8.7,météo correcte
2018-10-23,14,7,17,3,14,7,0,74,9,1030,8.5,14,4,6,143,116,113,0,1,8.7,météo correcte
2018-10-24,15,9,22,5,15,9,0,88,9,1029,17.375,15,8,8,113,113,116,0,1,8.7,météo correcte
2018-10-25,15,7,10,7,14,7,0,95,5,1023,37.125,15,9,8,143,113,143,0,1,8.7,météo correcte
2018-10-26,17,10,6,4,16,10,0,72,10,1018,26.75,17,5,10,113,113,116,0,1,8.7,météo correcte
2018-10-27,7,3,16,6,5,3,2.4,93,7.875,1011,90.625,7,6,-0,143,122,119,0,1,3.8,météo très défavorable
2018-10-28,4,2,12,1,4,3,1,97,6.875,1003,100,4,3,0,122,122,143,0,1,3.8,météo très défavorable
2018-10-29,4,1,18,3,2,1,23.7,98,2,1002,99.375,4,3,-4,248,143,248,13.4,1,3.8,météo très défavorable
2018-10-30,3,1,14,0,3,2,0.1,99,7.125,1011,75.375,3,3,-3,122,119,143,0.1,1,3.8,météo très défavorable
2018-10-31,11,7,32,7,11,9,1.5,96,7.875,1012,69.5,11,7,5,119,116,116,0,1,7.1,météo défavorable
2018-11-01,10,6,17,6,9,6,3.6,92,9.625,1019,67,10,7,4,122,200,113,0,1,5.4,météo défavorable
2018-11-02,11,6,15,4,11,6,0.1,94,10,1025,61.125,11,5,4,122,116,119,0,1,7.1,météo défavorable
2018-11-03,8,4,9,5,8,4,0.3,94,8,1024,71.875,9,5,4,122,119,143,0,1,5.4,météo très défavorable
2018-11-04,12,7,6,4,11,7,0,78,10,1020,22.375,12,6,6,113,113,116,0,1,8.7,météo défavorable
2018-11-05,17,11,25,6,17,13,0,82,9,1010,33.875,17,10,10,143,116,116,0,1,8.7,météo correcte
2018-11-06,13,8,20,10,10,8,2.3,91,9.875,1011,39.125,13,9,6,116,119,113,0,1,5.4,météo correcte
2018-11-07,12,10,35,9,12,10,6.7,94,8.625,1018,56.125,12,9,7,113,122,143,0,1,3.7,météo défavorable
2018-11-08,10,7,10,4,10,7,0.1,94,8,1022,48,11,7,6,113,116,143,0,1,7,météo défavorable
2018-11-09,13,8,11,9,13,8,5.4,95,9.625,1016,53.75,13,10,9,122,116,116,0,1,7,météo correcte
2018-11-10,13,11,33,11,13,12,0,85,10,1012,54.625,13,9,8,122,116,116,0,1,7,météo correcte
2018-11-11,15,13,33,10,15,13,0,76,10,1015,23.625,15,10,11,116,113,116,0,1,8.7,météo correcte
2018-11-12,17,14,44,14,17,14,0.1,79,10,1022,33.25,17,10,12,116,116,116,0,1,8.7,météo correcte
2018-11-13,13,7,8,11,10,7,0.3,92,9,1030,55.75,13,10,7,122,119,116,0,1,3.7,météo correcte
2018-11-14,14,9,9,6,14,9,0,96,6.75,1029,31.25,14,10,9,143,113,143,0,1,8.7,météo correcte
2018-11-15,14,9,9,7,13,9,0.1,94,6.5,1025,59.5,14,10,9,248,116,113,0,1,7,météo correcte
2018-11-16,11,5,7,5,11,5,0,94,7,1024,27,12,8,5,143,113,113,0,1,8.7,météo très défavorable
2018-11-17,7,3,12,4,7,3,0.1,93,6,1023,61.25,7,4,2,143,119,116,0,1,3.6,météo très défavorable
2018-11-18,6,0,8,1,6,-0,0,87,7.75,1022,28.25,7,1,1,248,113,113,0,1,8.7,météo très défavorable
2018-11-19,1,-2,9,-3,1,-2,0.1,83,9,1015,64.625,1,0,-3,143,119,119,0.1,1,3.6,météo très défavorable
2018-11-20,6,3,20,-2,6,3,6.8,94,8.625,1006,64.75,6,3,-1,143,119,119,0,1,7,météo très défavorable
2018-11-21,6,3,9,1,6,3,3.6,96,4,1017,80.375,6,5,2,248,122,143,0,1,3.6,météo très défavorable
2018-11-22,9,4,9,1,9,4,0,94,6,1019,33,9,6,4,143,116,113,0,1,8.7,météo très défavorable
2018-11-23,6,5,10,3,6,5,8.8,98,4.875,1019,79.875,7,6,3,248,122,248,0,1,5.3,météo très défavorable
2018-11-24,10,5,7,2,10,5,0,79,10,1016,24.75,10,4,3,113,116,116,0,1,8.7,météo très défavorable
2018-11-25,6,3,10,2,6,3,1.9,94,9.875,1012,60.125,6,5,1,116,122,116,0,1,3.6,météo très défavorable
2018-11-26,5,4,20,3,5,4,2.4,92,8.75,1014,92.75,5,3,-1,143,122,122,0,1,3.6,météo très défavorable
2018-11-27,5,0,19,3,5,0,1.1,93,9.875,1023,73.625,5,3,-1,122,122,113,0,1,5.3,météo très défavorable
2018-11-28,8,4,4,1,8,4,0,91,10,1023,43.25,9,4,4,116,116,116,0,1,8.7,météo très défavorable
2018-11-29,12,6,19,4,12,6,0,87,10,1022,44.75,12,6,3,116,113,113,0,1,7,météo défavorable
2018-11-30,7,4,4,6,6,4,1.9,95,5.875,1020,85,7,6,4,143,122,143,0,1,3.4,météo très défavorable
2018-12-01,8,5,9,3,8,5,0,85,9,1021,56.5,8,4,3,116,113,122,0,1,8.7,météo très défavorable
2018-12-02,11,9,19,7,11,9,1.9,92,9.875,1018,92.625,11,9,6,122,122,122,0,1,5.1,météo défavorable
2018-12-03,14,10,15,8,14,10,0,90,9.75,1018,46,14,10,8,116,116,200,0,1,6.9,météo correcte
2018-12-04,11,6,12,7,11,6,0.1,94,9,1026,59,11,7,6,119,119,116,0,1,5,météo défavorable
2018-12-05,12,7,9,4,12,8,0,81,10,1026,41.75,12,6,7,116,113,116,0,1,8.5,météo défavorable
2018-12-06,13,9,12,8,13,9,0.2,94,9,1026,69.375,13,9,9,116,122,119,0,1,5,météo défavorable
2018-12-07,12,8,17,7,12,9,0,84,7,1026,43.375,12,7,7,143,113,122,0,1,8.5,météo défavorable
2018-12-08,7,6,12,2,7,6,0,79,10,1025,53.625,7,5,4,116,119,122,0,1,5,météo très défavorable
2018-12-09,8,6,23,8,8,6,0,79,10,1025,60.625,9,5,3,119,116,119,0,1,6.9,météo très défavorable
2018-12-10,7,3,20,4,7,3,0,92,9,1029,57.75,7,3,0,116,119,119,0,1,6.9,météo très défavorable
2018-12-11,5,-1,14,1,5,-1,0,94,6,1028,46.125,5,1,-3,143,116,113,0,1,6.9,météo très défavorable
2018-12-12,1,-2,5,-2,1,-2,0,75,10,1024,43.125,2,0,-3,116,122,113,0,1,5,météo très défavorable
2018-12-13,1,-2,9,-5,0,-2,0,69,10,1017,31.25,1,0,-4,116,113,116,0,1,8.5,météo très défavorable
2018-12-14,1,-5,10,-4,1,-5,0,92,10,1023,17,1,0,-8,113,113,113,0,1,8.5,météo très défavorable
2018-12-15,1,-3,6,-6,1,-1,0.2,68,10,1024,48.875,2,0,-3,113,122,122,0,1,5,météo très défavorable
2018-12-16,6,3,9,3,6,3,0.6,93,6.375,1017,76.625,6,5,1,143,119,122,0,1,5,météo très défavorable
2018-12-17,7,2,10,2,7,2,2.3,93,9.875,1031,51.625,7,3,1,113,116,116,0,1,8.7,météo très défavorable
2018-12-18,8,2,18,-0,8,4,0,91,9,1029,33.875,8,4,-0,143,113,116,0,1,8.7,météo très défavorable
2018-12-19,7,4,8,6,6,4,3.9,94,8.75,1020,75.75,7,6,3,122,119,200,0,1,3.3,météo très défavorable
2018-12-20,8,3,12,1,8,3,0,92,10,1027,36.375,8,4,0,113,122,116,0,1,6.9,météo très défavorable
2018-12-21,10,6,17,5,9,8,0.7,91,9.75,1026,76.25,10,7,3,116,122,122,0,1,3.3,météo défavorable
2018-12-22,13,9,11,8,13,9,0.2,93,10,1030,74.5,13,9,8,119,122,122,0,1,6.9,météo défavorable
2018-12-23,13,8,9,7,13,9,0,91,10,1029,68,13,9,8,116,116,122,0,1,6.9,météo défavorable
2018-12-24,10,4,14,6,10,4,0.2,95,8,1031,71.625,10,8,2,119,122,143,0,1,3.3,météo très défavorable
2018-12-25,5,-1,6,-1,5,-1,0,80,8,1034,8.625,7,1,1,113,113,113,0,1,8.7,météo très défavorable
2018-12-26,5,-1,6,-1,5,-1,0,66,10,1034,15.375,6,0,-2,116,113,113,0,1,8.7,météo très défavorable
2018-12-27,6,0,5,-2,6,-0,0,51,10,1030,21,7,0,-1,113,113,116,0,1,8.7,météo très défavorable
2018-12-28,4,-1,8,-2,4,-1,0,96,8,1032,38,4,1,-2,113,113,143,0,1,8.7,météo très défavorable
2018-12-29,3,-3,10,-2,3,-3,0,93,8,1036,38.25,3,0,-3,119,113,113,0,1,8.7,météo très défavorable
2018-12-30,5,-1,13,-2,5,-1,0,92,10,1037,22,5,0,-3,119,113,113,0,1,8.7,météo très défavorable
2018-12-31,6,1,13,-2,6,3,0.2,96,8,1036,54.5,7,3,-0,116,122,143,0,1,5.1,météo très défavorable
